location,report_date,location_type,country,value,province,county,city
Colombia-Santander-El_Carmen_De_Chucuri,2016-02-13,city,Colombia,0,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-02-20,city,Colombia,0,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-02-27,city,Colombia,0,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-03-05,city,Colombia,0,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-03-12,city,Colombia,0,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-03-19,city,Colombia,0,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-03-26,city,Colombia,1,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-04-02,city,Colombia,2,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-04-09,city,Colombia,2,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-04-16,city,Colombia,2,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-04-23,city,Colombia,2,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-04-30,city,Colombia,3,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-05-07,city,Colombia,4,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-05-14,city,Colombia,4,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-05-21,city,Colombia,4,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-05-28,city,Colombia,3,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-06-04,city,Colombia,3,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-06-11,city,Colombia,3,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-06-18,city,Colombia,3,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Carmen_De_Chucuri,2016-06-25,city,Colombia,3,Santander,El Carmen De Chucuri,None
Colombia-Santander-El_Guacamayo,2016-01-09,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-01-16,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-01-23,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-01-30,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-02-06,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-02-13,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-02-20,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-02-27,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-03-05,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-03-12,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-03-19,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-03-26,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-04-02,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-04-09,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-04-16,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-04-23,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-04-30,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-05-07,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-05-14,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-05-21,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-05-28,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-06-04,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-06-11,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-06-18,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Guacamayo,2016-06-25,city,Colombia,0,Santander,El Guacamayo,None
Colombia-Santander-El_Penon,2016-01-09,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-01-16,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-01-23,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-01-30,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-02-06,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-02-13,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-02-20,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-02-27,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-03-05,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-03-12,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-03-19,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-03-26,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-04-02,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-04-09,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-04-16,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-04-23,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-04-30,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-05-07,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-05-14,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-05-21,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-05-28,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-06-04,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-06-11,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-06-18,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Penon,2016-06-25,city,Colombia,0,Santander,El Penon,None
Colombia-Santander-El_Playon,2016-01-09,city,Colombia,0,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-01-16,city,Colombia,0,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-01-23,city,Colombia,0,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-01-30,city,Colombia,2,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-02-06,city,Colombia,5,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-02-13,city,Colombia,8,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-02-20,city,Colombia,14,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-02-27,city,Colombia,23,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-03-05,city,Colombia,39,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-03-12,city,Colombia,49,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-03-19,city,Colombia,57,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-03-26,city,Colombia,57,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-04-02,city,Colombia,60,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-04-09,city,Colombia,63,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-04-16,city,Colombia,63,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-04-23,city,Colombia,67,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-04-30,city,Colombia,70,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-05-07,city,Colombia,74,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-05-14,city,Colombia,76,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-05-21,city,Colombia,78,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-05-28,city,Colombia,81,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-06-04,city,Colombia,82,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-06-11,city,Colombia,82,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-06-18,city,Colombia,82,Santander,El Playon,None
Colombia-Santander-El_Playon,2016-06-25,city,Colombia,82,Santander,El Playon,None
Colombia-Santander-Encino,2016-01-09,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-01-16,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-01-23,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-01-30,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-02-06,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-02-13,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-02-20,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-02-27,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-03-05,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-03-12,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-03-19,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-03-26,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-04-02,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-04-09,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-04-16,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-04-23,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-04-30,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-05-07,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-05-14,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-05-21,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-05-28,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-06-04,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-06-11,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-06-18,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Encino,2016-06-25,city,Colombia,0,Santander,Encino,None
Colombia-Santander-Enciso,2016-01-09,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-01-16,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-01-23,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-01-30,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-02-06,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-02-13,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-02-20,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-02-27,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-03-05,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-03-12,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-03-19,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-03-26,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-04-02,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-04-09,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-04-16,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-04-23,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-04-30,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-05-07,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-05-14,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-05-21,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-05-28,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-06-04,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-06-11,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-06-18,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Enciso,2016-06-25,city,Colombia,0,Santander,Enciso,None
Colombia-Santander-Florian,2016-01-09,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-01-16,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-01-23,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-01-30,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-02-06,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-02-13,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-02-20,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-02-27,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-03-05,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-03-12,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-03-19,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-03-26,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-04-02,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-04-09,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-04-16,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-04-23,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-04-30,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-05-07,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-05-14,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-05-21,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-05-28,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-06-04,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-06-11,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-06-18,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Florian,2016-06-25,city,Colombia,0,Santander,Florian,None
Colombia-Santander-Floridablanca,2016-01-09,city,Colombia,2,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-01-16,city,Colombia,3,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-01-23,city,Colombia,4,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-01-30,city,Colombia,13,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-02-06,city,Colombia,39,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-02-13,city,Colombia,63,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-02-20,city,Colombia,91,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-02-27,city,Colombia,130,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-03-05,city,Colombia,169,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-03-12,city,Colombia,219,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-03-19,city,Colombia,247,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-03-26,city,Colombia,331,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-04-02,city,Colombia,408,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-04-09,city,Colombia,522,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-04-16,city,Colombia,644,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-04-23,city,Colombia,739,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-04-30,city,Colombia,881,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-05-07,city,Colombia,1026,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-05-14,city,Colombia,1154,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-05-21,city,Colombia,1283,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-05-28,city,Colombia,1394,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-06-04,city,Colombia,1499,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-06-11,city,Colombia,1603,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-06-18,city,Colombia,1671,Santander,Floridablanca,None
Colombia-Santander-Floridablanca,2016-06-25,city,Colombia,1732,Santander,Floridablanca,None
Colombia-Santander-Galan,2016-01-09,city,Colombia,0,Santander,Galan,None
Colombia-Santander-Galan,2016-01-16,city,Colombia,0,Santander,Galan,None
Colombia-Santander-Galan,2016-01-23,city,Colombia,0,Santander,Galan,None
Colombia-Santander-Galan,2016-01-30,city,Colombia,0,Santander,Galan,None
Colombia-Santander-Galan,2016-02-06,city,Colombia,0,Santander,Galan,None
Colombia-Santander-Galan,2016-02-13,city,Colombia,0,Santander,Galan,None
Colombia-Santander-Galan,2016-02-20,city,Colombia,0,Santander,Galan,None
Colombia-Santander-Galan,2016-02-27,city,Colombia,0,Santander,Galan,None
Colombia-Santander-Galan,2016-03-05,city,Colombia,0,Santander,Galan,None
Colombia-Santander-Galan,2016-03-12,city,Colombia,0,Santander,Galan,None
Colombia-Santander-Galan,2016-03-19,city,Colombia,0,Santander,Galan,None
Colombia-Santander-Galan,2016-03-26,city,Colombia,1,Santander,Galan,None
Colombia-Santander-Galan,2016-04-02,city,Colombia,1,Santander,Galan,None
Colombia-Santander-Galan,2016-04-09,city,Colombia,1,Santander,Galan,None
Colombia-Santander-Galan,2016-04-16,city,Colombia,1,Santander,Galan,None
Colombia-Santander-Galan,2016-04-23,city,Colombia,1,Santander,Galan,None
Colombia-Santander-Galan,2016-04-30,city,Colombia,1,Santander,Galan,None
Colombia-Santander-Galan,2016-05-07,city,Colombia,2,Santander,Galan,None
Colombia-Santander-Galan,2016-05-14,city,Colombia,3,Santander,Galan,None
Colombia-Santander-Galan,2016-05-21,city,Colombia,7,Santander,Galan,None
Colombia-Santander-Galan,2016-05-28,city,Colombia,19,Santander,Galan,None
Colombia-Santander-Galan,2016-06-04,city,Colombia,26,Santander,Galan,None
Colombia-Santander-Galan,2016-06-11,city,Colombia,35,Santander,Galan,None
Colombia-Santander-Galan,2016-06-18,city,Colombia,39,Santander,Galan,None
Colombia-Santander-Galan,2016-06-25,city,Colombia,41,Santander,Galan,None
Colombia-Santander-Gambita,2016-01-09,city,Colombia,0,Santander,Gambita,None
Colombia-Santander-Gambita,2016-01-16,city,Colombia,0,Santander,Gambita,None
Colombia-Santander-Gambita,2016-01-23,city,Colombia,0,Santander,Gambita,None
Colombia-Santander-Gambita,2016-01-30,city,Colombia,0,Santander,Gambita,None
Colombia-Santander-Gambita,2016-02-06,city,Colombia,0,Santander,Gambita,None
Colombia-Santander-Gambita,2016-02-13,city,Colombia,0,Santander,Gambita,None
Colombia-Santander-Gambita,2016-02-20,city,Colombia,0,Santander,Gambita,None
Colombia-Santander-Gambita,2016-02-27,city,Colombia,0,Santander,Gambita,None
Colombia-Santander-Gambita,2016-03-05,city,Colombia,0,Santander,Gambita,None
Colombia-Santander-Gambita,2016-03-12,city,Colombia,0,Santander,Gambita,None
